572,585	1365,98986	
572,788	1274,55257	
572,991	1476,12048	
573,194	1363,91182	
573,397	1345,20931	
573,6	1330,66269	
573,802	1430,40716	
574,005	1434,56299	
574,208	1440,79671	
574,411	1382,61403	
574,613	1440,79671	
574,816	1461,57553	
575,019	1401,31593	
575,222	1459,49766	
575,424	1405,47186	
575,627	1484,4318	
575,83	1561,30866	
576,032	1596,62877	
576,235	1484,4318	
576,438	1557,15329	
576,64	1455,34192	
576,843	1623,63755	
577,045	1573,77471	
577,248	1559,23098	
577,45	1604,93923	
577,653	1528,06523	
577,855	1696,35043	
578,058	1688,04061	
578,26	1609,09444	
578,463	1536,37618	
578,665	1802,29555	
578,868	1627,79269	
579,07	1607,01684	
579,272	1712,96989	
579,475	1648,56818	
579,677	1690,11807	
579,879	1764,90422	
580,082	1609,09444	
580,284	1602,86162	
580,486	1675,57578	
580,689	1683,88568	
580,891	1712,96989	
581,093	1725,43434	
581,295	1839,68572	
581,498	1833,45411	
581,7	1804,37282	
581,902	1602,86162	
582,104	1688,04061	
582,306	1887,46037	
582,508	1733,7439	
582,71	1877,07474	
582,913	1947,69531	
583,115	1856,30321	
583,317	1885,38325	
583,519	1929,00203	
583,721	1739,97603	
583,923	1870,84332	
584,125	1858,38038	
584,327	2034,92687	
584,529	1914,46261	
584,731	1978,85015	
584,933	2005,85037	
585,135	2007,92728	
585,336	1831,3769	
585,538	2057,77221	
585,74	2122,15227	
585,942	2086,84749	
586,144	2012,0811	
586,346	2120,07555	
586,547	2136,68925	
586,749	1991,31186	
586,951	1943,54127	
587,153	2022,46559	
587,355	2001,69653	
587,556	2205,21841	
587,758	2099,30812	
587,96	2084,77071	
588,161	2115,92209	
588,363	2113,84536	
588,565	2111,76862	
588,766	2244,67289	
588,968	2043,23431	
589,17	2228,06063	
589,371	2269,59088	
589,573	2080,61713	
589,774	2201,06523	
589,976	2155,37939	
590,177	2196,91204	
590,379	2284,12614	
590,58	2144,99601	
590,782	2184,45239	
590,983	2398,32596	
591,185	2277,89676	
591,386	2371,33421	
591,587	2333,96006	
591,789	2209,37157	
591,99	2269,59088	
592,192	2412,85975	
592,393	2265,43791	
592,594	2155,37939	
592,796	2437,77442	
592,997	2263,36143	
593,198	2352,64727	
593,399	2402,47849	
593,601	2390,02087	
593,802	2473,06937	
594,003	2518,74374	
594,204	2421,16469	
594,405	2549,88442	
594,607	2323,57815	
594,808	2539,50428	
595,009	2516,66767	
595,21	2468,91708	
595,411	2458,53628	
595,612	2431,5458	
